ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Year,Month,Month Name,Day,Customer_Date
6715,1948,PhD,Single,60200,0,1,2/1/2013 0:00,3,502,19,132,0,6,26,6,6,2,11,6,2013,2,February,1,2/1/2013
9612,1987,Second cycle degree,Single,23830,0,0,7/2/2014 0:00,3,1,8,6,4,8,16,1,1,0,3,7,2014,7,July,2,7/2/2014
10702,1984,Graduation,Single,52413,1,0,3/11/2012 0:00,67,185,8,133,56,56,12,2,7,1,7,7,2012,3,March,11,3/11/2012
5113,1971,PhD,Divorced,86979,0,0,7/11/2013 0:00,67,584,100,835,65,83,35,1,5,5,5,2,2013,7,July,11,7/11/2013
10858,1975,Graduation,Married,76532,1,1,9/9/2013 0:00,38,355,30,177,90,138,30,4,9,5,7,5,2013,9,September,9,9/9/2013
3010,1989,Master,Married,88420,0,0,2/5/2014 0:00,87,957,153,612,99,95,153,1,4,7,8,1,2014,2,February,5,2/5/2014
6892,1968,Graduation,Divorced,61671,0,1,3/6/2014 0:00,23,641,7,56,0,0,28,8,10,4,6,8,2014,3,March,6,3/6/2014
8462,1978,Basic,Married,24882,1,0,9/9/2012 0:00,52,1,4,10,29,0,36,1,1,1,2,6,2012,9,September,9,9/9/2012
544,1954,Graduation,Married,62820,0,0,11/5/2013 0:00,51,398,61,265,138,61,53,1,3,4,6,1,2013,11,November,5,11/5/2013
17,1971,PhD,Married,60491,0,1,6/9/2013 0:00,81,637,47,237,12,19,76,4,6,11,7,5,2013,6,June,9,6/9/2013
10680,1986,Graduation,Married,33235,1,0,5/2/2014 0:00,71,45,0,16,2,1,6,1,3,0,3,7,2014,5,May,2,5/2/2014
5544,1970,Graduation,Single,67384,0,1,10/11/2012 0:00,32,957,40,175,158,53,107,2,7,8,5,5,2012,10,October,11,10/11/2012
4994,1943,Master,Single,77598,0,0,1/10/2013 0:00,53,1193,33,281,129,66,33,1,7,5,13,3,2013,1,January,10,1/10/2013
7966,1959,Graduation,Single,80982,1,1,8/1/2013 0:00,48,505,137,401,104,22,22,3,11,5,11,5,2013,8,August,1,8/1/2013
3112,1977,Master,Married,22701,1,0,5/9/2013 0:00,2,2,4,9,0,4,5,1,1,0,3,5,2013,5,May,9,5/9/2013
1458,1982,Master,Married,21059,1,0,7/1/2014 0:00,40,8,3,19,3,3,8,3,3,0,3,6,2014,7,July,1,7/1/2014
7007,1968,Master,Married,29543,2,0,1/4/2014 0:00,47,17,3,18,3,4,18,2,3,1,2,7,2014,1,January,4,1/4/2014
6200,1951,Graduation,Married,75903,0,1,8/4/2013 0:00,50,340,108,185,130,38,100,2,6,6,9,3,2013,8,August,4,8/4/2013
1403,1975,Second cycle degree,Married,34984,1,1,6/9/2012 0:00,40,8,4,15,3,5,3,2,1,0,3,7,2012,6,June,9,6/9/2012
4827,1956,PhD,Single,54998,0,1,10/3/2013 0:00,3,154,22,202,39,30,8,5,4,2,9,4,2013,10,October,3,10/3/2013
1139,1984,PhD,Married,73356,0,0,6/2/2014 0:00,56,1050,14,322,0,14,112,1,5,11,5,2,2014,6,June,2,6/2/2014
5393,1977,Graduation,Single,23763,1,0,7/8/2012 0:00,64,22,0,6,6,2,6,1,1,0,3,7,2012,7,July,8,7/8/2012
10868,1951,Graduation,Widow,70792,0,0,6/2/2013 0:00,82,344,45,654,104,11,114,2,3,4,10,3,2013,6,June,2,6/2/2013
10676,1982,Graduation,Married,63211,0,0,2/11/2012 0:00,3,145,193,459,205,26,145,2,3,8,7,2,2012,2,February,11,2/11/2012
9955,1954,Graduation,Married,39898,0,1,12/2/2013 0:00,20,69,8,26,12,7,12,2,3,0,4,7,2013,12,December,2,12/2/2013
6663,1940,PhD,Single,51141,0,0,8/7/2013 0:00,96,144,0,7,0,0,6,1,3,1,4,5,2013,8,August,7,8/7/2013
3434,1951,Graduation,Single,80872,0,0,12/5/2014 0:00,60,483,72,567,94,12,108,1,4,4,10,1,2014,12,December,5,12/5/2014
6428,1950,PhD,Widow,76842,0,0,3/5/2014 0:00,37,605,10,345,84,54,32,1,1,8,7,0,2014,3,March,5,3/5/2014
7530,1950,PhD,Widow,56551,1,1,7/5/2014 0:00,48,67,4,32,17,2,16,3,2,1,4,4,2014,7,July,5,7/5/2014
8925,1965,Master,Married,70053,0,1,3/7/2013 0:00,38,512,53,98,81,179,89,3,8,5,10,5,2013,3,March,7,3/7/2013
3009,1962,PhD,Widow,71670,0,0,9/7/2013 0:00,8,1462,16,128,0,0,160,1,5,3,6,6,2013,9,September,7,9/7/2013
3517,1952,Graduation,Single,40887,1,1,6/5/2013 0:00,32,50,4,44,10,10,43,3,3,1,3,9,2013,6,June,5,6/5/2013
1158,1966,Graduation,Divorced,48877,0,1,5/1/2014 0:00,27,102,1,15,2,0,24,1,3,0,4,7,2014,5,May,1,5/1/2014
2452,1971,Graduation,Married,34600,1,1,1/1/2013 0:00,8,199,33,60,8,3,15,5,5,2,5,8,2013,1,January,1,1/1/2013
9507,1975,Graduation,Married,40794,0,1,7/4/2013 0:00,18,261,23,73,4,23,50,2,6,3,5,7,2013,7,July,4,7/4/2013
8360,1971,Second cycle degree,Married,54690,1,1,7/11/2013 0:00,76,111,16,37,7,9,18,3,3,1,5,3,2013,7,July,11,7/11/2013
10311,1969,Graduation,Married,4428,0,1,5/10/2013 0:00,0,16,4,12,2,4,321,0,25,0,0,1,2013,5,May,10,5/10/2013
5117,1963,Second cycle degree,Married,32632,0,0,2/8/2012 0:00,32,63,151,137,153,19,53,2,4,4,8,5,2012,2,February,8,2/8/2012
9289,1979,Graduation,Married,36781,1,0,10/4/2014 0:00,16,29,1,17,0,3,13,1,2,1,2,8,2014,10,October,4,10/4/2014
10913,1984,Master,Single,31385,1,0,5/12/2012 0:00,56,3,2,12,0,1,9,1,1,0,2,8,2012,5,May,12,5/12/2012
3334,1951,Graduation,Married,94642,0,0,12/2/2014 0:00,35,879,143,797,106,143,143,0,5,7,9,1,2014,12,December,2,12/2/2014
4470,1962,Master,Married,58646,0,1,10/6/2013 0:00,3,62,1,44,6,5,22,1,2,1,4,4,2013,10,October,6,10/6/2013
1406,1975,Graduation,Single,53201,1,1,12/2/2013 0:00,49,280,7,81,20,0,27,8,6,3,5,7,2013,12,December,2,12/2/2013
10821,1978,Graduation,Married,57113,1,1,6/2/2013 0:00,45,182,4,33,0,2,42,6,4,1,5,7,2013,6,June,2,6/2/2013
10164,1958,Graduation,Single,94472,0,1,3/4/2014 0:00,75,1017,33,417,108,100,16,1,5,5,5,5,2014,3,March,4,3/4/2014
176,1980,Second cycle degree,Single,67506,0,1,2/1/2014 0:00,73,90,38,67,33,36,67,1,4,1,6,3,2014,2,February,1,2/1/2014
4860,1970,Graduation,Single,24206,1,0,8/3/2013 0:00,66,7,2,8,3,2,3,1,1,0,3,6,2013,8,August,3,8/3/2013
4023,1970,Graduation,Married,22979,1,0,6/9/2012 0:00,29,16,17,19,20,21,22,3,3,2,2,8,2012,6,June,9,6/9/2012
6679,1966,Graduation,Single,33279,0,0,12/6/2014 0:00,29,10,3,3,0,0,0,1,0,0,3,3,2014,12,December,6,12/6/2014
7181,1977,Graduation,Married,30368,0,1,7/11/2013 0:00,97,35,0,13,2,0,2,2,2,0,3,8,2013,7,July,11,7/11/2013
832,1966,PhD,Married,65814,0,1,2/3/2014 0:00,90,561,14,113,10,14,35,3,8,2,10,5,2014,2,February,3,2/3/2014
500,1977,Graduation,Married,96876,0,0,6/8/2013 0:00,79,908,43,735,40,194,21,1,7,7,9,2,2013,6,June,8,6/8/2013
3262,1958,Graduation,Single,68281,0,0,7/8/2012 0:00,31,995,112,417,42,48,41,1,2,9,13,5,2012,7,July,8,7/8/2012
7042,1983,Graduation,Married,36790,0,0,1/3/2013 0:00,14,3,3,14,15,21,10,1,2,1,2,9,2013,1,January,3,1/3/2013
9829,1978,Graduation,Married,28587,1,0,12/2/2014 0:00,42,22,4,17,12,10,13,3,2,0,4,6,2014,12,December,2,12/2/2014
6214,1982,Master,Married,43815,1,0,5/4/2013 0:00,53,14,10,29,4,7,15,1,2,0,3,6,2013,5,May,4,5/4/2013
7861,1952,Master,Married,77027,0,1,5/2/2014 0:00,23,820,57,242,45,0,11,2,8,3,6,4,2014,5,May,2,5/2/2014
4198,1965,Graduation,Married,29672,1,1,12/3/2013 0:00,6,9,1,3,0,4,8,1,0,0,3,6,2013,12,December,3,12/3/2013
9323,1949,Master,Married,49912,0,1,7/9/2012 0:00,5,520,8,223,32,49,42,4,10,5,7,8,2012,7,July,9,7/9/2012
10001,1985,Second cycle degree,Married,7500,1,0,1/8/2012 0:00,98,5,17,17,13,14,34,4,2,1,3,9,2012,1,January,8,1/8/2012
3945,1947,PhD,Widow,68117,0,1,10/3/2013 0:00,80,618,44,215,0,17,36,2,11,8,4,6,2013,10,October,3,10/3/2013
8625,1976,Graduation,Married,17649,1,0,12/11/2013 0:00,70,15,1,23,0,5,1,3,3,0,3,8,2013,12,December,11,12/11/2013
9119,1950,Graduation,Married,60905,0,1,5/12/2013 0:00,27,208,17,76,36,17,38,2,3,3,7,2,2013,5,May,12,5/12/2013
4786,1977,Graduation,Married,75330,1,1,4/10/2012 0:00,94,555,82,257,93,61,61,4,10,3,12,6,2012,4,April,10,4/10/2012
5872,1951,Graduation,Single,60689,0,1,1/6/2013 0:00,23,240,90,216,63,6,24,4,4,4,10,3,2013,1,January,6,1/6/2013
5628,1982,Graduation,Married,61416,0,0,8/2/2013 0:00,25,848,154,323,201,61,78,1,10,3,10,6,2013,8,August,2,8/2/2013
5631,1991,Graduation,Single,49767,0,0,2/5/2013 0:00,92,202,47,197,55,42,149,1,5,4,8,4,2013,2,February,5,2/5/2013
5454,1979,Master,Married,45057,1,0,1/12/2013 0:00,80,37,0,7,3,0,3,1,2,0,3,5,2013,1,January,12,1/12/2013
4095,1971,Graduation,Married,37150,1,0,11/9/2012 0:00,80,167,37,64,49,34,116,8,4,3,6,7,2012,11,November,9,11/9/2012
4268,1959,Graduation,Married,53154,0,1,9/6/2014 0:00,50,129,0,21,0,1,7,1,3,1,4,4,2014,9,September,6,9/6/2014
10701,1973,Graduation,Married,65308,0,0,11/9/2013 0:00,60,713,0,264,120,80,34,1,7,8,12,4,2013,11,November,9,11/9/2013
626,1951,Graduation,Married,32871,1,1,9/3/2013 0:00,28,22,2,12,0,2,5,1,1,0,3,4,2013,9,September,3,9/3/2013
10509,1955,Master,Single,36927,1,1,2/6/2014 0:00,46,51,0,16,0,0,4,2,3,0,3,8,2014,2,February,6,2/6/2014
7441,1973,Graduation,Divorced,71128,1,0,6/10/2012 0:00,80,958,159,447,20,0,31,3,2,10,12,7,2012,6,June,10,6/10/2012
10061,1950,Graduation,Married,59462,0,1,5/1/2013 0:00,29,724,17,143,0,8,196,2,9,2,12,7,2013,5,May,1,5/1/2013
322,1978,Graduation,Married,42554,1,1,12/1/2013 0:00,93,29,1,11,0,0,0,2,2,0,3,4,2013,12,December,1,12/1/2013
10897,1974,Graduation,Married,67445,0,1,12/8/2012 0:00,63,757,80,217,29,80,11,5,9,6,12,6,2012,12,December,8,12/8/2012
123,1951,Graduation,Widow,67046,0,1,6/1/2013 0:00,92,544,35,133,23,151,107,2,4,5,4,2,2013,6,June,1,6/1/2013
6103,1948,Graduation,Married,42192,0,0,6/9/2013 0:00,40,40,15,15,17,6,7,1,2,1,3,4,2013,6,June,9,6/9/2013
10500,1984,Graduation,Married,31761,1,0,5/4/2014 0:00,96,19,1,20,16,14,28,2,3,0,4,5,2014,5,May,4,5/4/2014
2406,1949,Graduation,Married,54591,0,1,5/8/2013 0:00,63,376,4,94,12,9,24,3,6,2,8,5,2013,5,May,8,5/8/2013
10643,1987,PhD,Single,42000,0,0,10/1/2013 0:00,23,124,83,267,85,59,35,2,5,2,11,5,2013,10,October,1,10/1/2013
2254,1983,Graduation,Married,69520,0,0,7/7/2013 0:00,95,627,120,414,121,80,93,1,9,6,5,5,2013,7,July,7,7/7/2013
10281,1970,Graduation,Divorced,64713,1,0,7/2/2014 0:00,11,180,60,241,13,54,54,2,5,5,7,4,2014,7,July,2,7/2/2014
6958,1977,Master,Married,27889,1,0,5/7/2013 0:00,42,14,0,4,0,0,8,1,1,1,2,6,2013,5,May,7,5/7/2013
5079,1971,Graduation,Married,,1,1,3/3/2013 0:00,82,71,1,16,0,0,9,4,2,1,3,8,2013,3,March,3,3/3/2013
6497,1960,Graduation,Married,51651,0,1,7/11/2012 0:00,32,293,6,23,13,6,92,4,6,2,5,8,2012,7,July,11,7/11/2012
6507,1980,Graduation,Single,30828,1,0,4/10/2013 0:00,16,16,11,15,2,0,12,2,1,1,4,3,2013,4,April,10,4/10/2013
7901,1971,Master,Married,34109,0,1,6/11/2013 0:00,39,9,1,5,2,1,4,1,0,0,3,4,2013,6,June,11,6/11/2013
3107,1976,Graduation,Married,71322,0,1,2/5/2014 0:00,31,121,24,124,24,15,42,1,4,1,7,2,2014,2,February,5,2/5/2014
1146,1949,Master,Married,49912,0,1,7/9/2012 0:00,5,520,8,223,32,49,42,4,10,5,7,8,2012,7,July,9,7/9/2012
6183,1962,Master,Married,58646,0,1,10/6/2013 0:00,3,62,1,44,6,5,22,1,2,1,4,4,2013,10,October,6,10/6/2013
5991,1949,Master,Married,48150,0,1,8/6/2013 0:00,24,173,2,39,3,2,47,3,5,1,4,7,2013,8,August,6,8/6/2013
9729,1955,Graduation,Widow,58275,1,1,2/6/2013 0:00,48,189,10,253,56,43,64,6,8,2,7,7,2013,2,February,6,2/6/2013
3969,1974,Master,Married,43018,0,1,1/11/2013 0:00,46,35,4,17,7,6,64,1,2,2,2,5,2013,1,January,11,1/11/2013
9907,1969,Master,Married,66476,0,1,4/12/2013 0:00,80,742,28,152,25,9,57,2,6,8,10,4,2013,4,April,12,4/12/2013
6262,1962,Master,Single,72217,0,0,10/4/2013 0:00,93,816,42,450,55,56,154,1,3,10,8,2,2013,10,October,4,10/4/2013
8832,1976,Master,Married,37509,1,0,12/9/2012 0:00,24,37,5,56,12,8,5,2,3,0,4,7,2012,12,December,9,12/9/2012
10067,1976,Second cycle degree,Married,25176,1,1,10/8/2013 0:00,79,4,0,4,0,0,5,1,1,0,2,7,2013,10,October,8,10/8/2013
4915,1956,Second cycle degree,Married,53230,0,1,3/8/2012 0:00,86,176,72,98,136,21,229,4,5,2,12,5,2012,3,March,8,3/8/2012
2088,1972,Graduation,Married,84906,0,0,4/10/2013 0:00,98,997,15,414,99,30,76,1,5,6,12,2,2013,4,April,10,4/10/2013
2493,1966,Graduation,Married,61286,0,1,2/8/2013 0:00,34,356,0,107,19,9,117,2,7,1,8,5,2013,2,February,8,2/8/2013
1631,1965,PhD,Married,65220,0,0,3/9/2012 0:00,3,890,63,292,0,25,12,4,8,4,7,6,2012,3,March,9,3/9/2012
10104,1974,Graduation,Married,33590,2,1,3/11/2013 0:00,65,4,0,2,0,0,2,1,1,0,2,7,2013,3,March,11,3/11/2013
3919,1976,Master,Single,72309,0,0,11/3/2013 0:00,64,960,0,883,50,38,0,1,5,6,8,3,2013,11,November,3,11/3/2013
4369,1957,Master,Absurd,65487,0,0,10/1/2014 0:00,48,240,67,500,199,0,163,3,3,5,6,2,2014,10,October,1,10/1/2014
10127,1965,Graduation,Married,58692,0,1,6/4/2014 0:00,21,301,11,61,4,7,11,1,8,2,4,7,2014,6,June,4,6/4/2014
271,1969,Graduation,Widow,40590,1,1,2/10/2013 0:00,30,154,0,50,6,11,37,5,3,4,3,6,2013,2,February,10,2/10/2013
4973,1970,Graduation,Single,20587,1,0,11/5/2014 0:00,39,2,3,6,4,1,9,1,1,1,2,7,2014,11,November,5,11/5/2014
2948,1954,Master,Divorced,62637,0,1,1/3/2014 0:00,76,104,12,48,4,12,5,1,2,2,5,2,2014,1,January,3,1/3/2014
2715,1966,Master,Divorced,29435,1,1,6/8/2012 0:00,11,70,3,37,4,2,64,4,3,2,2,9,2012,6,June,8,6/8/2012
7124,1968,Graduation,Divorced,36997,1,1,1/2/2013 0:00,72,43,4,12,8,0,27,5,2,1,4,5,2013,1,January,2,1/2/2013
7873,1973,PhD,Married,63516,1,1,6/7/2013 0:00,30,141,11,114,15,14,5,4,4,1,7,5,2013,6,June,7,6/7/2013
10609,1962,PhD,Married,42769,0,1,12/10/2013 0:00,15,71,0,13,3,1,0,2,1,1,4,4,2013,12,December,10,12/10/2013
7699,1969,Graduation,Widow,40590,1,1,2/10/2013 0:00,30,154,0,50,6,11,37,5,3,4,3,6,2013,2,February,10,2/10/2013
8933,1983,Second cycle degree,Married,32146,1,0,12/5/2014 0:00,16,26,3,23,4,7,3,2,2,0,4,6,2014,12,December,5,12/5/2014
5186,1955,PhD,Married,58482,0,1,12/3/2014 0:00,59,576,7,115,19,7,7,2,7,4,9,6,2014,12,December,3,12/3/2014
5667,1964,PhD,Married,60896,0,1,11/10/2012 0:00,90,1013,30,399,60,46,153,3,9,10,4,6,2012,11,November,10,11/10/2012
902,1980,Graduation,Married,62994,1,0,4/3/2014 0:00,74,224,12,48,4,12,12,1,6,2,4,6,2014,4,April,3,4/3/2014
977,1957,Graduation,Married,47320,0,1,1/8/2013 0:00,10,200,19,111,50,15,19,6,5,1,8,6,2013,1,January,8,1/8/2013
7313,1949,Second cycle degree,Widow,74859,0,0,3/6/2013 0:00,63,570,73,614,133,102,73,1,6,5,11,3,2013,3,March,6,3/6/2013
9362,1965,Graduation,Single,69263,0,1,5/3/2014 0:00,14,492,5,32,13,5,21,1,9,1,7,6,2014,5,May,3,5/3/2014
2829,1955,Graduation,Married,65210,0,1,10/3/2014 0:00,25,626,0,70,0,7,28,2,9,3,8,6,2014,10,October,3,10/3/2014
1772,1975,PhD,Married,79174,0,0,11/1/2013 0:00,2,1074,37,518,193,92,129,1,5,6,7,2,2013,11,November,1,11/1/2013
4377,1971,Graduation,Married,52914,0,1,7/1/2013 0:00,32,254,10,44,30,10,227,2,7,3,3,7,2013,7,July,1,7/1/2013
1321,1974,Graduation,Married,26067,1,0,4/11/2013 0:00,49,22,2,18,0,2,12,3,3,0,3,8,2013,4,April,11,4/11/2013
8858,1972,PhD,Married,44325,0,1,7/3/2013 0:00,69,516,0,21,0,0,5,4,8,2,7,8,2013,7,July,3,7/3/2013
9723,1960,Graduation,Married,67716,0,1,10/1/2013 0:00,8,530,142,217,62,9,56,4,7,4,13,5,2013,10,October,1,10/1/2013
2666,1972,Master,Married,76234,0,1,6/2/2014 0:00,21,519,50,167,130,0,41,1,8,3,11,3,2014,6,June,2,6/2/2014
5721,1956,PhD,Married,84117,0,0,11/5/2014 0:00,60,611,76,749,59,45,26,1,7,10,6,2,2014,11,November,5,11/5/2014
10652,1957,Master,Married,65487,0,0,10/1/2014 0:00,48,240,67,500,199,0,163,3,3,5,6,2,2014,10,October,1,10/1/2014
7990,1947,Graduation,Married,27469,0,0,2/8/2012 0:00,2,9,1,2,3,2,0,1,0,0,3,6,2012,2,February,8,2/8/2012
8722,1957,Second cycle degree,Married,82347,0,0,6/11/2012 0:00,38,556,54,845,202,133,63,1,7,7,10,3,2012,6,June,11,6/11/2012
7118,1957,Graduation,Married,73803,0,1,1/8/2012 0:00,61,833,80,363,52,26,174,2,9,5,6,6,2012,1,January,8,1/8/2012
7620,1990,Basic,Single,16185,1,0,5/8/2013 0:00,71,5,11,16,21,8,45,2,2,2,2,8,2013,5,May,8,5/8/2013
2736,1978,Graduation,Married,73807,0,1,2/1/2013 0:00,88,366,124,156,71,78,54,2,5,5,11,2,2013,2,February,1,2/1/2013
1092,1980,Graduation,Married,61014,0,1,11/8/2012 0:00,17,269,129,495,182,43,29,4,9,3,4,7,2012,11,November,8,11/8/2012
3850,1963,Basic,Married,14918,0,1,7/12/2012 0:00,52,3,3,3,15,4,15,1,1,0,3,6,2012,7,July,12,7/12/2012
10469,1981,Graduation,Married,88325,0,0,5/2/2014 0:00,42,519,71,860,93,27,53,1,6,2,9,2,2014,5,May,2,5/2/2014
6983,1950,Master,Divorced,38054,1,1,1/5/2014 0:00,24,23,2,17,2,1,0,2,2,0,3,7,2014,1,January,5,1/5/2014
3661,1995,Second cycle degree,Single,80617,0,0,12/10/2012 0:00,42,594,51,631,72,55,32,1,4,6,8,2,2012,12,December,10,12/10/2012
9589,1948,PhD,Widow,82032,0,0,5/4/2014 0:00,54,332,194,377,149,125,57,0,4,6,7,1,2014,5,May,4,5/4/2014
7366,1982,Master,Single,75777,0,0,4/7/2013 0:00,12,712,26,538,69,13,80,1,3,6,11,1,2013,4,April,7,4/7/2013
10659,1979,Second cycle degree,Married,7500,1,0,7/5/2013 0:00,7,2,8,11,3,8,21,4,3,2,2,7,2013,7,July,5,7/5/2013
4286,1970,PhD,Single,57642,0,1,9/1/2014 0:00,24,580,6,58,8,0,27,3,7,6,6,4,2014,9,September,1,9/1/2014
4201,1962,Graduation,Single,57967,0,1,3/3/2013 0:00,39,229,7,137,4,0,91,5,4,2,8,5,2013,3,March,3,3/3/2013
8720,1978,Second cycle degree,Married,,0,0,12/8/2012 0:00,53,32,2,1607,12,4,22,0,0,0,1,0,2012,12,December,8,12/8/2012
9432,1977,Graduation,Married,666666,1,0,2/6/2013 0:00,23,9,14,18,8,1,12,4,3,1,3,6,2013,2,February,6,2/6/2013
8372,1974,Graduation,Married,34421,1,0,1/7/2013 0:00,81,3,3,7,6,2,9,1,1,0,2,7,2013,1,January,7,1/7/2013
4001,1946,PhD,Married,64014,2,1,10/6/2014 0:00,56,406,0,30,0,0,8,7,8,2,5,7,2014,10,October,6,10/6/2014
